"date"	"annee"	"mois"	"jour"	"secteur"	"horaire"	"type"	"observateurs"	"statut"	"taille"	"nombre"	"total_type_statut"	"commentaires"	"commentaires_secteur"
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	3	3	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	09:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	3	7	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	4	7	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	7	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	7	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	7	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	"2 JETS"	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	6	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	12:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	6	11	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	5	11	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	11	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	11	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	11	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	0	8	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	8	8	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	8	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	8	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	8	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	15:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	5	9	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	4	9	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	9	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	9	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	9	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Moteur"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	6	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	6	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Lotu"	17:00:00	"Voilier"	"Aurelie Essartier, Frank Gauthier, Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	3	3	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	3	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"8_18"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"18_24"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"24_45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Moteur"	"Laurent Ricquiers, Jean-Philippe Casanova"	"navigation"	"45"	NA	NA	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Voilier"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8"	0	8	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Voilier"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"8_18"	7	8	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Voilier"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"18_24"	1	8	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Voilier"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"24_45"	0	8	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Voilier"	"Laurent Ricquiers, Jean-Philippe Casanova"	"ancre"	"45"	0	8	NA	NA
2020-07-29	2020	"juillet"	29	"Mezzanu"	09:00:00	"Voilier"	"Laurent Ricquiers, Jean-Philippe Casanova"	"bouee"	"8"	NA	NA	NA	NA
