"date","annee","mois","secteur","horaire","type","statut","taille","nombre","total_type_statut","commentaires"
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","navigation","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",15:00:00,"Voilier","navigation","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","ancre","L<8",8,39,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","ancre","8<L<18",28,39,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","ancre","18<L<24",3,39,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","ancre","24<L<45",0,39,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","ancre","L>45",0,39,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","navigation","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","navigation","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","navigation","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","navigation","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Moteur","navigation","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","ancre","L<8",0,8,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","ancre","8<L<18",5,8,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","ancre","18<L<24",3,8,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","ancre","24<L<45",0,8,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","ancre","L>45",0,8,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","navigation","L<8",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2023-08-10,2023,"août","Mezzanu",17:00:00,"Voilier","navigation","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","ancre","L<8",0,2,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","ancre","8<L<18",2,2,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","ancre","18<L<24",0,2,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","ancre","24<L<45",0,2,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","ancre","L>45",0,2,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","navigation","L<8",NA,5,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","navigation","8<L<18",NA,5,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","navigation","18<L<24",NA,5,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","navigation","24<L<45",NA,5,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Moteur","navigation","L>45",NA,5,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","ancre","L<8",0,17,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","ancre","8<L<18",17,17,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","ancre","18<L<24",0,17,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","ancre","24<L<45",0,17,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","ancre","L>45",0,17,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","navigation","L<8",NA,3,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","navigation","8<L<18",NA,3,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","navigation","18<L<24",NA,3,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","navigation","24<L<45",NA,3,NA
2023-08-10,2023,"août","Saleccia",09:00:00,"Voilier","navigation","L>45",NA,3,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","ancre","L<8",9,90,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","ancre","8<L<18",70,90,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","ancre","18<L<24",11,90,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","ancre","24<L<45",0,90,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","ancre","L>45",0,90,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","navigation","L<8",NA,13,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","navigation","8<L<18",NA,13,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","navigation","18<L<24",NA,13,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","navigation","24<L<45",NA,13,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Moteur","navigation","L>45",NA,13,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","ancre","L<8",0,31,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","ancre","8<L<18",25,31,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","ancre","18<L<24",6,31,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","ancre","24<L<45",0,31,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","ancre","L>45",0,31,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","navigation","L<8",NA,3,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","navigation","8<L<18",NA,3,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","navigation","18<L<24",NA,3,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","navigation","24<L<45",NA,3,NA
2023-08-10,2023,"août","Saleccia",12:00:00,"Voilier","navigation","L>45",NA,3,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","ancre","L<8",5,82,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","ancre","8<L<18",73,82,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","ancre","18<L<24",4,82,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","ancre","24<L<45",0,82,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","ancre","L>45",0,82,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","navigation","L<8",NA,2,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","navigation","8<L<18",NA,2,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","navigation","18<L<24",NA,2,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","navigation","24<L<45",NA,2,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Moteur","navigation","L>45",NA,2,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","ancre","L<8",0,24,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","ancre","8<L<18",20,24,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","ancre","18<L<24",4,24,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","ancre","24<L<45",0,24,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","ancre","L>45",0,24,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","navigation","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",15:00:00,"Voilier","navigation","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","ancre","L<8",0,52,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","ancre","8<L<18",48,52,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","ancre","18<L<24",4,52,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","ancre","24<L<45",0,52,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","ancre","L>45",0,52,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","navigation","L<8",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","navigation","8<L<18",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","navigation","18<L<24",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","navigation","24<L<45",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Moteur","navigation","L>45",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","ancre","L<8",0,31,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","ancre","8<L<18",29,31,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","ancre","18<L<24",2,31,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","ancre","24<L<45",0,31,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","ancre","L>45",0,31,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","navigation","L<8",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","navigation","8<L<18",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","navigation","18<L<24",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","navigation","24<L<45",NA,4,NA
2023-08-10,2023,"août","Saleccia",17:00:00,"Voilier","navigation","L>45",NA,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","ancre","L<8",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","ancre","8<L<18",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","ancre","18<L<24",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","ancre","24<L<45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","ancre","L>45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","navigation","L<8",NA,2,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","navigation","8<L<18",NA,2,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","navigation","18<L<24",NA,2,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","navigation","24<L<45",NA,2,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Moteur","navigation","L>45",NA,2,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","ancre","L<8",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","ancre","8<L<18",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","ancre","18<L<24",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","ancre","24<L<45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","ancre","L>45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","navigation","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",09:00:00,"Voilier","navigation","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","ancre","L<8",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","ancre","8<L<18",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","ancre","18<L<24",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","ancre","24<L<45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","ancre","L>45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","navigation","L<8",NA,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","navigation","8<L<18",NA,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","navigation","18<L<24",NA,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","navigation","24<L<45",NA,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Moteur","navigation","L>45",NA,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","ancre","L<8",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","ancre","8<L<18",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","ancre","18<L<24",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","ancre","24<L<45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","ancre","L>45",0,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","navigation","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",12:00:00,"Voilier","navigation","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","ancre","L<8",6,8,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","ancre","8<L<18",2,8,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","ancre","18<L<24",0,8,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","ancre","24<L<45",0,8,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","ancre","L>45",0,8,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","navigation","L<8",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","navigation","8<L<18",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","navigation","18<L<24",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","navigation","24<L<45",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Moteur","navigation","L>45",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","ancre","L<8",0,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","ancre","8<L<18",4,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","ancre","18<L<24",0,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","ancre","24<L<45",0,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","ancre","L>45",0,4,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","navigation","L<8",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","navigation","8<L<18",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","navigation","18<L<24",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","navigation","24<L<45",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",15:00:00,"Voilier","navigation","L>45",NA,1,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","ancre","L<8",4,6,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","ancre","8<L<18",2,6,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","ancre","18<L<24",0,6,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","ancre","24<L<45",0,6,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","ancre","L>45",0,6,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","navigation","L<8",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","navigation","8<L<18",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","navigation","18<L<24",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","navigation","24<L<45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Moteur","navigation","L>45",NA,0,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Voilier","ancre","L<8",0,3,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Voilier","ancre","8<L<18",3,3,NA
2023-09-06,2023,"septembre","A Torra di Murtella",17:00:00,"Voilier","ancre","18<L<24",0,3,NA
