"date";"annee";"mois";"jour";"secteur";"horaire";"societes";"nombre_arrivees";"nombre_de_personnes";"ponton";"chenal";"observateurs";"commentaires";"commentaires_secteur"
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Particuliers";3;12;1;2;NA;"2 au chenal, 1 au ponton";NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Paddle";1;1;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";12:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"U Saleccia";1;140;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Taxi beach";1;2;0;0;NA;"Ancre a cote du ponton dans la posidonie";NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Taxi boat (popeye/saleccia)";1;7;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Mare e Stagnu";1;2;0;1;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Speed boat";1;14;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Particuliers";4;22;1;0;NA;"les 4 au ponton";NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Kayak";1;2;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Paddle";3;3;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";13:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"U Saleccia";1;77;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Taxi beach";2;14;0;0;NA;"Ancre a cote du ponton dans la posidonie";NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Taxi boat (popeye/saleccia)";2;22;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Taxi plage";1;3;0;1;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Particuliers";1;10;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Jet ski";6;10;0;1;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Paddle";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";14:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"U Saleccia";1;55;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Taxi beach";1;8;0;0;NA;"Ancre a cote du ponton dans la posidonie";NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Taxi boat (popeye/saleccia)";2;24;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Taxi plage";1;8;0;1;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Particuliers";5;20;1;1;NA;"3 au ponton et 2 au chenal";NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Jet ski";1;2;0;1;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Paddle";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";15:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"U Saleccia";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Taxi boat (popeye/saleccia)";1;4;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Particuliers";1;2;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Jet ski";7;8;0;1;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Paddle";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"U Saleccia";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Taxi boat (popeye/saleccia)";3;30;1;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Mare e Stagnu";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Quadrimarant";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Paddle";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Lotu";16:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Taxi beach";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Taxi boat (popeye/saleccia)";2;24;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Taxi plage";2;20;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Mare e Stagnu";1;19;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Quadrimarant";1;6;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Speed boat";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Particuliers";7;20;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Jet ski";2;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Paddle";1;1;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";09:00:00;"Autres activites";1;0;NA;NA;NA;"Planche a voile";NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Taxi beach";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Taxi boat (popeye/saleccia)";4;40;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Taxi plage";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Mare e Stagnu";2;19;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Quadrimarant";1;7;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Speed boat";1;6;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Particuliers";19;89;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Kayak";1;2;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Paddle";3;3;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";10:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Taxi beach";2;14;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Taxi boat (popeye/saleccia)";5;60;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Taxi plage";1;10;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Mare e Stagnu";2;22;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Quadrimarant";1;10;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Speed boat";1;24;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Particuliers";6;29;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Jet ski";8;10;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Kayak";1;2;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Paddle";2;2;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";11:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Taxi beach";2;17;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Taxi boat (popeye/saleccia)";3;30;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Taxi plage";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Mare e Stagnu";2;24;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Quadrimarant";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Speed boat";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Particuliers";1;7;NA;NA;NA;"toutes les arrivees et personnes debarquees n'ont pas ete comptabilisees car trop de rotations de nucs et plage trop grande";NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Paddle";3;3;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";12:00:00;"Autres activites";1;2;NA;NA;NA;"Bouee tractee";NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Taxi beach";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Taxi boat (popeye/saleccia)";5;51;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Taxi plage";1;13;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Mare e Stagnu";2;22;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Quadrimarant";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Speed boat";1;3;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Particuliers";3;6;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Kayak";1;1;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Paddle";2;2;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";13:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Taxi beach";2;17;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Taxi boat (popeye/saleccia)";5;46;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Taxi plage";1;8;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Mare e Stagnu";1;5;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Quadrimarant";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Speed boat";1;10;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Particuliers";1;5;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Paddle";6;6;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";14:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Taxi beach";2;19;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Taxi boat (popeye/saleccia)";4;30;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Taxi plage";1;6;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Mare e Stagnu";2;22;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Quadrimarant";1;12;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Speed boat";1;11;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Jet ski";4;4;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Paddle";2;3;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";15:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Taxi beach";1;3;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Taxi boat (popeye/saleccia)";1;6;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Taxi plage";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Mare e Stagnu";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Quadrimarant";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Speed boat";1;10;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Autres societes";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Particuliers";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Jet ski";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Kayak";0;0;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Paddle";3;3;NA;NA;NA;NA;NA
2021-07-28;2021;"juillet";28;"Saleccia";16:00:00;"Autres activites";0;0;NA;NA;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"U Saleccia";2;205;2;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Taxi beach";1;3;0;0;NA;"Accoste dans les banquettes de Posidonie pres du ponton";NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Taxi plage";1;8;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Mare e Stagnu";1;9;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Quadrimarant";2;23;0;2;NA;"Toujours toutes les heures avec deux taxi-boat arrivant en meme temps";NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Speed boat";1;3;1;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Particuliers";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Paddle";2;2;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";09:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"U Saleccia";1;202;1;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Taxi beach";1;14;0;0;NA;"Accoste dans la Posidonie pres du ponton";NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Taxi plage";1;2;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Mare e Stagnu";1;12;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Quadrimarant";2;22;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Particuliers";1;4;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Paddle";1;1;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";10:00:00;"Autres activites";3;3;0;0;NA;"1 ULM hydro 2 pecheurs sous-marins";NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"U Saleccia";2;277;2;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Taxi plage";1;7;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Mare e Stagnu";1;12;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Quadrimarant";2;24;1;1;NA;"Une fois chenal, une fois ponton";NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Speed boat";1;10;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Particuliers";6;25;1;5;NA;"5 dans le chenal et 1 au ponton";NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Jet ski";5;8;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Paddle";2;2;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";11:00:00;"Autres activites";3;NA;0;0;NA;"1 ULM hydro 1 ski nautique catamaran Bella Vita - prom en mer";NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"U Saleccia";3;309;3;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Taxi beach";1;12;1;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Taxi plage";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Mare e Stagnu";1;10;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Quadrimarant";2;24;2;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Speed boat";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Particuliers";2;10;0;2;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Jet ski";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Paddle";3;6;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";12:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"U Saleccia";2;122;2;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Taxi beach";1;6;1;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Taxi plage";1;1;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Mare e Stagnu";1;24;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Quadrimarant";2;12;2;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Speed boat";1;10;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Particuliers";1;6;0;1;NA;"1 intention ponton";NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Jet ski";4;6;0;4;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Kayak";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Paddle";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";13:00:00;"Autres activites";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"U Saleccia";1;133;1;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Taxi beach";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Taxi boat (popeye/saleccia)";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Taxi plage";1;2;1;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Mare e Stagnu";1;10;0;1;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Quadrimarant";2;22;2;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Speed boat";1;12;1;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Autres societes";0;0;0;0;NA;NA;NA
2021-08-18;2021;"aout";18;"Lotu";14:00:00;"Particuliers";3;11;0;1;NA;"1 intention ponton puis direction chenal + 2 intentions pontons reparties sans deposer de personnes par le chenal";NA
